,Hallmark,Subprocess,GeneSymbol,SpearmanR,raw_pval
981,Proteostasis,Autophagy-Lysosome Pathway,RIPK3,-0.12882988252082012,0.07493023745298871
982,Proteostasis,Autophagy-Lysosome Pathway,SKP2,0.29985179425510844,2.3854324439210726e-05
983,Proteostasis,Autophagy-Lysosome Pathway,TANK,-0.29074328277233447,4.2937084209628514e-05
984,Proteostasis,Autophagy-Lysosome Pathway,AZI2,-0.30613157530591395,1.572231562919361e-05
985,Proteostasis,Autophagy-Lysosome Pathway,SYNPO2,-0.2787981530225277,9.008918601239918e-05
986,Proteostasis,Autophagy-Lysosome Pathway,RABGEF1,-0.4855542034659183,9.448809902154123e-13
987,Proteostasis,Autophagy-Lysosome Pathway,RAB17,0.6153314209630952,2.1744008778708612e-21
988,Proteostasis,Autophagy-Lysosome Pathway,TSG101,-0.023377026015986194,0.7475660621372343
989,Proteostasis,Autophagy-Lysosome Pathway,VPS28,-0.31954767615365737,6.2459331759832515e-06
990,Proteostasis,Autophagy-Lysosome Pathway,VPS37A,0.016016433633996616,0.8254855462000396
991,Proteostasis,Autophagy-Lysosome Pathway,VPS37B,-0.09150260119356017,0.20685249615843185
992,Proteostasis,Autophagy-Lysosome Pathway,VPS37C,-0.0033992622357945576,0.9626773151892214
993,Proteostasis,Autophagy-Lysosome Pathway,VPS37D,-0.031330831583734224,0.6661747963870214
994,Proteostasis,Autophagy-Lysosome Pathway,MVB12A,0.06508527871483241,0.3697667117410737
995,Proteostasis,Autophagy-Lysosome Pathway,MVB12B,-0.16880742732654236,0.019252121027611417
996,Proteostasis,Autophagy-Lysosome Pathway,UBAP1,0.013285316950623299,0.8548821828798745
997,Proteostasis,Autophagy-Lysosome Pathway,UMAD1,-0.12361713018930369,0.0875876865991752
998,Proteostasis,Autophagy-Lysosome Pathway,CHMP1A,0.11840860904450343,0.10188906302463997
999,Proteostasis,Autophagy-Lysosome Pathway,CHMP1B,-0.18217675361931698,0.01143779112407592
1000,Proteostasis,Autophagy-Lysosome Pathway,CHMP2A,-0.17532769511989646,0.014998328305114456
1001,Proteostasis,Autophagy-Lysosome Pathway,CHMP3,-0.5011064453848878,1.334745451377251e-13
1002,Proteostasis,Autophagy-Lysosome Pathway,CHMP4A,0.123868085827589,0.08694142879900875
1003,Proteostasis,Autophagy-Lysosome Pathway,CHMP4C,0.22456976127947717,0.0017391193797787383
1004,Proteostasis,Autophagy-Lysosome Pathway,CHMP5,-0.3741144409084668,9.020711336687579e-08
1005,Proteostasis,Autophagy-Lysosome Pathway,CHMP6,-0.012038013117330208,0.868377007973307
1006,Proteostasis,Autophagy-Lysosome Pathway,CHMP7,-0.11469416875036278,0.11317022626988676
1007,Proteostasis,Autophagy-Lysosome Pathway,VPS4A,-0.12879857826313185,0.07500156777811318
1008,Proteostasis,Autophagy-Lysosome Pathway,VPS4B,-0.18344813573597585,0.010865799601743902
1009,Proteostasis,Autophagy-Lysosome Pathway,STX12,-0.45430971480834853,3.619370810934304e-11
1010,Proteostasis,Autophagy-Lysosome Pathway,RUFY3,-0.2024995257560457,0.0048499301044102215
1011,Proteostasis,Autophagy-Lysosome Pathway,FYCO1,-0.3435778576358168,1.066162853040884e-06
1012,Proteostasis,Autophagy-Lysosome Pathway,TOM1,-0.08344960049683166,0.24982717625412076
1013,Proteostasis,Autophagy-Lysosome Pathway,HTT,0.1967788099646856,0.006225878614820216
1014,Proteostasis,Autophagy-Lysosome Pathway,HAP1,0.1553049288706393,0.03147744388525214
1015,Proteostasis,Autophagy-Lysosome Pathway,OSBPL1A,-0.11168698000729459,0.12299976937862257
1016,Proteostasis,Autophagy-Lysosome Pathway,PIKFYVE,-0.043514078250809385,0.5489758766659136
1017,Proteostasis,Autophagy-Lysosome Pathway,VAC14,0.03478407623372697,0.6319528973750015
1018,Proteostasis,Autophagy-Lysosome Pathway,FIG4,-0.05490545393070123,0.44941233904085354
1019,Proteostasis,Autophagy-Lysosome Pathway,INPP5E,-0.17304699213106636,0.016382154282606892
1020,Proteostasis,Autophagy-Lysosome Pathway,RUBCN,-0.13218701704277924,0.06759382651926235
1021,Proteostasis,Autophagy-Lysosome Pathway,RUBCNL,0.20501945395749308,0.004335663904387346
1022,Proteostasis,Autophagy-Lysosome Pathway,ZFYVE26,0.09871937204999927,0.173105319745805
1023,Proteostasis,Autophagy-Lysosome Pathway,HUNK,0.4277810357002083,6.059844564574654e-10
1024,Proteostasis,Autophagy-Lysosome Pathway,STX6,0.08434565736485662,0.2447605884064141
1025,Proteostasis,Autophagy-Lysosome Pathway,RAB29,-0.09176703473228273,0.20553781395365608
1026,Proteostasis,Autophagy-Lysosome Pathway,MON1A,0.06057189907666322,0.40394587349999966
1027,Proteostasis,Autophagy-Lysosome Pathway,MON1B,0.015585476770665503,0.8301091955959182
1028,Proteostasis,Autophagy-Lysosome Pathway,CCZ1B,0.17191648512596014,0.017108435958910127
1029,Proteostasis,Autophagy-Lysosome Pathway,RMC1,-0.024469330465019947,0.7361972611638912
1030,Proteostasis,Autophagy-Lysosome Pathway,LRRK1,-0.13901222348208722,0.054482712171582195
1031,Proteostasis,Autophagy-Lysosome Pathway,TBC1D2,-0.07407699351070209,0.3071871802705466
1032,Proteostasis,Autophagy-Lysosome Pathway,VAMP8,0.5755061126517684,2.512945559009988e-18
1033,Proteostasis,Autophagy-Lysosome Pathway,RAB21,-0.13173159221639938,0.06855328981244845
1034,Proteostasis,Autophagy-Lysosome Pathway,SBF2,-0.13233718077938364,0.06727988326420567
1035,Proteostasis,Autophagy-Lysosome Pathway,BLOC1S1,-0.2290948549566647,0.0013919215652545352
1036,Proteostasis,Autophagy-Lysosome Pathway,BLOC1S2,-0.2846665571525617,6.285968649969367e-05
1037,Proteostasis,Autophagy-Lysosome Pathway,SNAPIN,-0.25591800113914576,0.000339932667245238
1038,Proteostasis,Autophagy-Lysosome Pathway,KXD1,-0.06418439955072601,0.37644256155600564
1039,Proteostasis,Autophagy-Lysosome Pathway,BORCS5,-0.09164281212059402,0.20615465836967192
1040,Proteostasis,Autophagy-Lysosome Pathway,BORCS6,-0.1158461563028724,0.10957164511967607
1041,Proteostasis,Autophagy-Lysosome Pathway,BORCS7,-0.3896131084144282,2.3277432615557603e-08
1042,Proteostasis,Autophagy-Lysosome Pathway,BORCS8,-0.039578942974745734,0.585716129215974
1043,Proteostasis,Autophagy-Lysosome Pathway,VPS11,-0.21963051088523544,0.002206883740550069
1044,Proteostasis,Autophagy-Lysosome Pathway,KIF1B,-0.03475796130914774,0.6322089018386512
1045,Proteostasis,Autophagy-Lysosome Pathway,PLEKHM2,-0.4264420444509161,6.941820067177125e-10
1046,Proteostasis,Autophagy-Lysosome Pathway,STK3,-0.2705184512041355,0.00014767971014814882
1047,Proteostasis,Autophagy-Lysosome Pathway,PLEKHM1,-0.1592880028369047,0.027324107514534315
1048,Proteostasis,Autophagy-Lysosome Pathway,CTTN,-0.20276494144392235,0.004793296242016681
1049,Proteostasis,Autophagy-Lysosome Pathway,CLN3,0.017149222588991157,0.8133610798780844
1050,Proteostasis,Autophagy-Lysosome Pathway,ACIN1,0.1626548862796513,0.024188165209163014
1051,Proteostasis,Autophagy-Lysosome Pathway,CDK5,-0.06397999365715394,0.3779674920736972
1052,Proteostasis,Autophagy-Lysosome Pathway,CDK5R1,0.26582051102387555,0.00019413035131911983
1053,Proteostasis,Autophagy-Lysosome Pathway,TMEM150B,0.20223453418076046,0.004907071902012498
1054,Proteostasis,Autophagy-Lysosome Pathway,SIK2,0.12309185011758356,0.08895282578266918
1055,Proteostasis,Autophagy-Lysosome Pathway,SNX14,-0.19303138690489233,0.007306713260076381
1056,Proteostasis,Autophagy-Lysosome Pathway,QSOX1,-0.1306039714243855,0.07097674600145938
1057,Proteostasis,Autophagy-Lysosome Pathway,CTSV,0.7128645731225581,4.253572344467132e-31
1058,Proteostasis,Autophagy-Lysosome Pathway,CTSW,-0.08247557953207235,0.2554165398508751
1059,Proteostasis,Autophagy-Lysosome Pathway,PRTN3,0.11052784665667724,0.12696059684231087
1060,Proteostasis,Autophagy-Lysosome Pathway,DPP4,-0.5163876822996241,1.7669472261125978e-14
1061,Proteostasis,Autophagy-Lysosome Pathway,DPP7,-0.23563832157685033,0.0010010374647133182
1062,Proteostasis,Autophagy-Lysosome Pathway,PPT2,-0.03242273947611862,0.655274836426273
1063,Proteostasis,Autophagy-Lysosome Pathway,PON2,-0.16864268592585127,0.019371935931290964
1064,Proteostasis,Autophagy-Lysosome Pathway,FUCA2,0.00730020646647235,0.9199510140673905
1065,Proteostasis,Autophagy-Lysosome Pathway,PYGB,-0.1588408072570256,0.02776573308775021
1066,Proteostasis,Autophagy-Lysosome Pathway,ABHD6,-0.3435736288004332,1.0665087630405864e-06
1067,Proteostasis,Autophagy-Lysosome Pathway,DAGLB,0.11242730840350489,0.1205205676712967
1068,Proteostasis,Autophagy-Lysosome Pathway,PLA2G10,0.12684751635438013,0.07955698019420562
1069,Proteostasis,Autophagy-Lysosome Pathway,PLA2G15,-0.26779224706756943,0.0001731843392490444
1070,Proteostasis,Autophagy-Lysosome Pathway,PLA2G4E,0.07262188053198601,0.31681243205725346
1071,Proteostasis,Autophagy-Lysosome Pathway,PLA2G5,0.11913139265743784,0.09980080207240329
1072,Proteostasis,Autophagy-Lysosome Pathway,PLBD1,0.5514764076314607,1.1371766458317793e-16
1073,Proteostasis,Autophagy-Lysosome Pathway,PLD3,0.1643107021333904,0.02276297739386544
1074,Proteostasis,Autophagy-Lysosome Pathway,GPLD1,0.16200747172042682,0.024765920876288653
1075,Proteostasis,Autophagy-Lysosome Pathway,NAAA,-0.28318184198378754,6.890419939762552e-05
1076,Proteostasis,Autophagy-Lysosome Pathway,GBA1,-0.5524772857892347,9.761207719152225e-17
1077,Proteostasis,Autophagy-Lysosome Pathway,ACP3,0.25113053679907815,0.00044221128942149743
1078,Proteostasis,Autophagy-Lysosome Pathway,ACP4,-0.05354153610579494,0.4607709359843457
1079,Proteostasis,Autophagy-Lysosome Pathway,DNASE2B,-0.031828146370777625,0.6612015061537555
1080,Proteostasis,Autophagy-Lysosome Pathway,GRN,-0.24492561292538517,0.0006172299708394946
1081,Proteostasis,Autophagy-Lysosome Pathway,TMEM106B,-0.06170330652465462,0.3952063807539542
1082,Proteostasis,Autophagy-Lysosome Pathway,TMEM175,-0.08925338219357887,0.2182802752963796
1083,Proteostasis,Autophagy-Lysosome Pathway,PIP5K1B,0.1846393685855712,0.010352909631645427
1084,Proteostasis,Autophagy-Lysosome Pathway,SPG11,-0.16846412869687563,0.019502528423807338
1085,Proteostasis,Autophagy-Lysosome Pathway,YWHAG,0.04732822460078608,0.5144771794652425
1086,Proteostasis,Autophagy-Lysosome Pathway,MID2,-0.14649772035208627,0.04259810661659665
1087,Proteostasis,Autophagy-Lysosome Pathway,TRIM8,-0.5097285556198063,4.3181654479053977e-14
1088,Proteostasis,Autophagy-Lysosome Pathway,TRIM65,0.2887734380454685,4.863046126494519e-05
1089,Proteostasis,Autophagy-Lysosome Pathway,BIRC2,-0.09514859711769819,0.18925412858225948
1090,Proteostasis,Autophagy-Lysosome Pathway,NFKBIB,0.23424322246316354,0.0010747414921398822
1091,Proteostasis,Autophagy-Lysosome Pathway,FOSB,-0.2711156919728982,0.00014258230778958024
1092,Proteostasis,Autophagy-Lysosome Pathway,DRD2,0.22279702459544337,0.0018954468404562127
1093,Proteostasis,Autophagy-Lysosome Pathway,DRD3,0.16342580521879665,0.0235153478644809
1094,Proteostasis,Autophagy-Lysosome Pathway,NUPR1,-0.646486594786299,4.167972856256941e-24
1095,Proteostasis,Autophagy-Lysosome Pathway,IRF8,0.10080348609475509,0.16416499432769083
1096,Proteostasis,Autophagy-Lysosome Pathway,CD84,-0.021677902549883974,0.7653586341414351
1097,Proteostasis,Autophagy-Lysosome Pathway,STAT6,-0.3812673815185973,4.8698831179775246e-08
1098,Proteostasis,Autophagy-Lysosome Pathway,TCF7L2,0.10216170492249405,0.15852719489386616
1099,Proteostasis,Autophagy-Lysosome Pathway,GATA1,0.0789484618976266,0.27637511148383803
1100,Proteostasis,Autophagy-Lysosome Pathway,WWTR1,-0.31239088976099444,1.0277386165970906e-05
1101,Proteostasis,Autophagy-Lysosome Pathway,YAP1,-0.15744632083398422,0.029182264283846637
1102,Proteostasis,Autophagy-Lysosome Pathway,FUS,0.18849265187626763,0.008837215460996981
1103,Proteostasis,Autophagy-Lysosome Pathway,ELAVL1,0.11397373800732148,0.11546724238702634
1104,Proteostasis,Autophagy-Lysosome Pathway,HOTAIR,-0.3947980802749195,1.4562218988852795e-08
1105,Proteostasis,Autophagy-Lysosome Pathway,MIR30A,-0.1266827178121398,0.07995176380293269
1106,Proteostasis,Autophagy-Lysosome Pathway,MIR101-1,0.17497479812580544,0.015205531186975397
1107,Proteostasis,Autophagy-Lysosome Pathway,EZH2,0.4559644169838847,3.011244095504923e-11
1108,Proteostasis,Autophagy-Lysosome Pathway,KAT8,0.12520372847870717,0.08356588180882811
1109,Proteostasis,Autophagy-Lysosome Pathway,KDM4A,0.27203706679778233,0.00013503984442925852
1110,Proteostasis,Autophagy-Lysosome Pathway,EHMT2,0.4440260056592022,1.1107429553344767e-10
1111,Proteostasis,Autophagy-Lysosome Pathway,FOXK1,-0.31045124923805095,1.17367007750148e-05
1112,Proteostasis,Autophagy-Lysosome Pathway,FOXK2,0.09013089093651103,0.21376944306483492
1113,Proteostasis,Autophagy-Lysosome Pathway,PSME1,-0.018865670118164295,0.7950747491634361
1114,Proteostasis,Autophagy-Lysosome Pathway,RNR2,0.06697312891948325,0.3560156507621286
1115,Proteostasis,Autophagy-Lysosome Pathway,GFAP,0.17480614764575522,0.015305434059502979
1116,Proteostasis,Autophagy-Lysosome Pathway,PHLPP1,0.5064414091412616,6.664614247808245e-14
1117,Proteostasis,Autophagy-Lysosome Pathway,NCOR1,-0.1529349649361623,0.03419495213724625
1118,Proteostasis,Autophagy-Lysosome Pathway,NFATC1,0.1400518135033279,0.052683945420294025
1119,Proteostasis,Autophagy-Lysosome Pathway,BMAL1,-0.029381414568825804,0.6858085495830699
1120,Proteostasis,Autophagy-Lysosome Pathway,ELAPOR1,-0.13988602642936485,0.05296745590054768
1121,Proteostasis,Cytonuclear proteostasis,HSPA1A,-0.1677793376209615,0.0200104675990577
1122,Proteostasis,Cytonuclear proteostasis,HSPA1B,-0.047617732975638545,0.5119050140477783
1123,Proteostasis,Cytonuclear proteostasis,HSPA1L,0.05086778286290096,0.48349285539724796
1124,Proteostasis,Cytonuclear proteostasis,HSPA2,0.45062248096921614,5.433918615402384e-11
1125,Proteostasis,Cytonuclear proteostasis,HSPA6,0.06531114950643348,0.3681044401228142
1126,Proteostasis,Cytonuclear proteostasis,HSPA12A,-0.2700709062798983,0.000151610495794437
1127,Proteostasis,Cytonuclear proteostasis,HSPA12B,0.06708051033514839,0.3552432244189647
1128,Proteostasis,Cytonuclear proteostasis,HSPA14,0.11217441833623724,0.12136304117274348
1129,Proteostasis,Cytonuclear proteostasis,DNAJA1,-0.07041816433236543,0.3317591797467475
1130,Proteostasis,Cytonuclear proteostasis,DNAJA2,0.37493468743534347,8.411360009582511e-08
1131,Proteostasis,Cytonuclear proteostasis,DNAJA4,0.3734715964507482,9.52768431564159e-08
1132,Proteostasis,Cytonuclear proteostasis,DNAJB2,-0.1334522728848981,0.06498565709421737
1133,Proteostasis,Cytonuclear proteostasis,DNAJB4,-0.1139117847034311,0.11566645982619855
1134,Proteostasis,Cytonuclear proteostasis,DNAJB5,0.17664113469820128,0.014248671104227143
1135,Proteostasis,Cytonuclear proteostasis,DNAJB6,0.4010595393163667,8.175405427139753e-09
1136,Proteostasis,Cytonuclear proteostasis,DNAJB7,0.26788851719018825,0.00017221773097145362
1137,Proteostasis,Cytonuclear proteostasis,DNAJC2,0.1364890220722843,0.05906067209616963
1138,Proteostasis,Cytonuclear proteostasis,DNAJC6,-0.23587487770377896,0.000989010462960727
1139,Proteostasis,Cytonuclear proteostasis,DNAJC7,0.10392523495527897,0.15142557891094577
1140,Proteostasis,Cytonuclear proteostasis,DNAJC8,0.12123243667237753,0.09392235799116284
1141,Proteostasis,Cytonuclear proteostasis,DNAJC9,0.3566825558953252,3.8124958290795407e-07
1142,Proteostasis,Cytonuclear proteostasis,DNAJC12,0.13410552472338652,0.06367164394562452
1143,Proteostasis,Cytonuclear proteostasis,DNAJC13,-0.3088639606126155,1.3074763177077788e-05
1144,Proteostasis,Cytonuclear proteostasis,DNAJC16,0.011155352765523235,0.8779499625101215
1145,Proteostasis,Cytonuclear proteostasis,DNAJC17,0.30430202328812556,1.777027876680289e-05
1146,Proteostasis,Cytonuclear proteostasis,DNAJC21,0.059180786914154515,0.4148472739641713
1147,Proteostasis,Cytonuclear proteostasis,DNAJC24,0.16652214361741968,0.020972848565347785
1148,Proteostasis,Cytonuclear proteostasis,DNAJC25,-0.020750798642493178,0.775119635574061
1149,Proteostasis,Cytonuclear proteostasis,GAK,0.17722237853501271,0.013927527216489434
1150,Proteostasis,Cytonuclear proteostasis,DNAJC27,-0.007757622502757168,0.9149536387360728
1151,Proteostasis,Cytonuclear proteostasis,SACS,-0.0018865670118164296,0.9792809790073478
1152,Proteostasis,Cytonuclear proteostasis,HSPH1,0.11745930264874466,0.10468404176636203
1153,Proteostasis,Cytonuclear proteostasis,HSPA4,0.39773754088251595,1.1121786588258514e-08
1154,Proteostasis,Cytonuclear proteostasis,HSPA4L,-0.2397353204250751,0.0008105884198072773
1155,Proteostasis,Cytonuclear proteostasis,BAG2,-0.36995184659488756,1.282617532672318e-07
1156,Proteostasis,Cytonuclear proteostasis,BAG5,-0.11274288511920359,0.11947563878703317
1157,Proteostasis,Cytonuclear proteostasis,HSPBP1,0.08936857243259319,0.21768430114921494
1158,Proteostasis,Cytonuclear proteostasis,TCP1,0.15990706041461436,0.026722692620300508
1159,Proteostasis,Cytonuclear proteostasis,CCT2,0.25501464520596867,0.00035736858695637
1160,Proteostasis,Cytonuclear proteostasis,CCT3,0.29315610870573566,3.6817268050538136e-05
1161,Proteostasis,Cytonuclear proteostasis,CCT4,0.5003093690684484,1.4791572580813019e-13
1162,Proteostasis,Cytonuclear proteostasis,CCT5,0.28150860802408634,7.636849855371163e-05
1163,Proteostasis,Cytonuclear proteostasis,CCT6A,0.27174767435425357,0.00013736769773889244
1164,Proteostasis,Cytonuclear proteostasis,CCT6B,-0.24240489683051586,0.0007050848992332097
1165,Proteostasis,Cytonuclear proteostasis,CCT7,0.2172833049696401,0.0024670147240415264
1166,Proteostasis,Cytonuclear proteostasis,CCT8,0.2831901134041836,6.886906288220768e-05
1167,Proteostasis,Cytonuclear proteostasis,MKKS,0.10896979728425432,0.13243880725395818
1168,Proteostasis,Cytonuclear proteostasis,BBS10,-0.10154967647564424,0.16104938232778648
1169,Proteostasis,Cytonuclear proteostasis,BBS12,-0.17241995087038645,0.016781599088889407
1170,Proteostasis,Cytonuclear proteostasis,PDC,-0.17425760887091632,0.015634345254414008
1171,Proteostasis,Cytonuclear proteostasis,PDCL,0.09307751408980625,0.19911137414554184
1172,Proteostasis,Cytonuclear proteostasis,PDCL2,0.32862121781731984,3.2607028550355456e-06
1173,Proteostasis,Cytonuclear proteostasis,PDCL3,0.1507225353496731,0.036908828422301115
1174,Proteostasis,Cytonuclear proteostasis,TXNDC9,-0.20981906157506203,0.0034897903282695
1175,Proteostasis,Cytonuclear proteostasis,TBCA,0.468770890110039,7.010514136135705e-12
1176,Proteostasis,Cytonuclear proteostasis,TBCB,0.16203970138449378,0.024736881011015784
1177,Proteostasis,Cytonuclear proteostasis,TBCC,0.17590296102164732,0.014665849708068899
1178,Proteostasis,Cytonuclear proteostasis,TBCD,-0.021859755254518016,0.7634482755447565
1179,Proteostasis,Cytonuclear proteostasis,PFDN1,-0.09580479433919957,0.18620669805104054
1180,Proteostasis,Cytonuclear proteostasis,PFDN2,-0.05380817216311209,0.45853797143379926
1181,Proteostasis,Cytonuclear proteostasis,PFDN4,0.28396934760471654,6.5633313024728e-05
1182,Proteostasis,Cytonuclear proteostasis,PFDN5,-0.2625199009268906,0.00023455534627106315
1183,Proteostasis,Cytonuclear proteostasis,PFDN6,-0.06780370017144569,0.35006846773866007
1184,Proteostasis,Cytonuclear proteostasis,VBP1,-0.09227773427362972,0.20301584586013185
1185,Proteostasis,Cytonuclear proteostasis,UXT,-0.2959039345707726,3.085068530217401e-05
1186,Proteostasis,Cytonuclear proteostasis,URI1,-0.06082127996790795,0.40200974906106945
1187,Proteostasis,Cytonuclear proteostasis,PDRG1,0.11277539498832241,0.11936839433011737
1188,Proteostasis,Cytonuclear proteostasis,HSPB1,-0.09359012871663246,0.19663762510021268
1189,Proteostasis,Cytonuclear proteostasis,HSPB2,-0.12038309893773766,0.09626463266345663
1190,Proteostasis,Cytonuclear proteostasis,HSPB3,-0.33946110015753217,1.4587977956406263e-06
1191,Proteostasis,Cytonuclear proteostasis,HSPB6,-0.49472851258235806,3.0142431896327493e-13
1192,Proteostasis,Cytonuclear proteostasis,HSPB7,-0.5284453022592159,3.3313775782868372e-15
1193,Proteostasis,Cytonuclear proteostasis,HSPB9,0.13444686384163407,0.06299375097639774
1194,Proteostasis,Cytonuclear proteostasis,CRYAB,-0.4872559403228581,7.663919380025224e-13
1195,Proteostasis,Cytonuclear proteostasis,IFT25,-0.02341823686741048,0.7471361279336728
1196,Proteostasis,Cytonuclear proteostasis,HSPBAP1,0.03837406631854654,0.5971876048190573
1197,Proteostasis,Cytonuclear proteostasis,HSP90AA1,0.32945201752003,3.069074134779492e-06
1198,Proteostasis,Cytonuclear proteostasis,AARSD1,0.04262935553374251,0.5571369172403925
1199,Proteostasis,Cytonuclear proteostasis,CACYBP,0.2500521537183646,0.00046887830731460675
1200,Proteostasis,Cytonuclear proteostasis,CHORDC1,0.30094857827318716,2.219452505659701e-05
1201,Proteostasis,Cytonuclear proteostasis,CYB5R4,-0.009739188197982527,0.8933455583299732
1202,Proteostasis,Cytonuclear proteostasis,DNAAF11,0.38104969258609667,4.9631964208042574e-08
1203,Proteostasis,Cytonuclear proteostasis,HACD3,0.20116546071651278,0.005143787478421697
1204,Proteostasis,Cytonuclear proteostasis,ITGB1BP2,0.030406005805261135,0.675462004714457
1205,Proteostasis,Cytonuclear proteostasis,NUDC,0.31915805888824506,6.419711552468455e-06
1206,Proteostasis,Cytonuclear proteostasis,NUDCD1,0.2238667322464787,0.0017996513457163193
1207,Proteostasis,Cytonuclear proteostasis,NUDCD2,0.04818948345400663,0.5068448651395683
1208,Proteostasis,Cytonuclear proteostasis,NUDCD3,-0.010458147650540027,0.8855241572039709
1209,Proteostasis,Cytonuclear proteostasis,PIH1D1,0.2439881209215147,0.0006486512502685355
1210,Proteostasis,Cytonuclear proteostasis,PIH1D2,0.0533483191148213,0.46239280838525054
1211,Proteostasis,Cytonuclear proteostasis,PTGES3,0.3579965966553394,3.4300963736107697e-07
1212,Proteostasis,Cytonuclear proteostasis,USP19,0.03748687650590626,0.6056986685529975
1213,Proteostasis,Cytonuclear proteostasis,AHSA1,0.016158883976348914,0.8239585364898881
1214,Proteostasis,Cytonuclear proteostasis,CDC37,0.11524463702617754,0.11143931279891026
1215,Proteostasis,Cytonuclear proteostasis,CDC37L1,0.11240045732656888,0.12060980279414653
1216,Proteostasis,Cytonuclear proteostasis,S100A1,0.10718405812563404,0.1389389634027605
1217,Proteostasis,Cytonuclear proteostasis,ZMYND10,-0.2180119788817248,0.0023834249955625273
1218,Proteostasis,Cytonuclear proteostasis,RUVBL1,0.37053991090190946,1.2207668765781989e-07
1219,Proteostasis,Cytonuclear proteostasis,RUVBL2,0.3290014397418045,3.171630941027376e-06
1220,Proteostasis,Cytonuclear proteostasis,TTC12,0.09754499079079101,0.17829958632599732
1221,Proteostasis,Cytonuclear proteostasis,UNC45A,0.17671153652680932,0.01420943141937613
1222,Proteostasis,Cytonuclear proteostasis,UNC45B,0.11052784665667724,0.12696059684231087
1223,Proteostasis,Cytonuclear proteostasis,TTC4,0.056460178067377347,0.43665906402833454
1224,Proteostasis,Cytonuclear proteostasis,DNAAF4,-0.0006091803481245627,0.9933090734969545
1225,Proteostasis,Cytonuclear proteostasis,SUGT1,0.14838259671199658,0.039974919694046436
1226,Proteostasis,Cytonuclear proteostasis,SMYD4,0.30583651014587115,1.6036770275190776e-05
1227,Proteostasis,Cytonuclear proteostasis,PPP5C,0.14634159276248962,0.04282172118611341
1228,Proteostasis,Cytonuclear proteostasis,AIP,-0.16501831590469274,0.02217635872150185
1229,Proteostasis,Cytonuclear proteostasis,AIPL1,0.0918438039934221,0.2051572715478335
1230,Proteostasis,Cytonuclear proteostasis,FKBP4,0.4349221264017809,2.9063568723441046e-10
1231,Proteostasis,Cytonuclear proteostasis,FKBP5,0.4845881589151048,1.063582455700941e-12
1232,Proteostasis,Cytonuclear proteostasis,FKBP8,0.21568135766459814,0.002660211842430551
1233,Proteostasis,Cytonuclear proteostasis,PPID,0.0952955332993769,0.18856859667953993
1234,Proteostasis,Cytonuclear proteostasis,RPAP3,0.1013004460692735,0.16208504114247319
1235,Proteostasis,Cytonuclear proteostasis,SPAG1,-0.16172228327802093,0.025024162879540606
1236,Proteostasis,Cytonuclear proteostasis,SGTA,0.1338285045111413,0.06422618529428835
1237,Proteostasis,Cytonuclear proteostasis,SGTB,0.11992582304934114,0.09754476184193712
1238,Proteostasis,Cytonuclear proteostasis,STIP1,0.1553546921904486,0.031422412483555304
1239,Proteostasis,Cytonuclear proteostasis,LONRF3,-0.04736907713857596,0.5141138176220716
1240,Proteostasis,Cytonuclear proteostasis,TTC3,-0.6707155850270846,1.8955313138160476e-26
1241,Proteostasis,Cytonuclear proteostasis,CRNKL1,0.19798417988565403,0.005909927273629416
1242,Proteostasis,Cytonuclear proteostasis,FKBPL,0.09441239725913551,0.1927163284591808
1243,Proteostasis,Cytonuclear proteostasis,NASP,0.6623490704529422,1.2915868710218282e-25
1244,Proteostasis,Cytonuclear proteostasis,TOMM34,-0.09332358815217189,0.19792108135139877
1245,Proteostasis,Cytonuclear proteostasis,TOMM70,0.08715134124299859,0.22936072754042933
1246,Proteostasis,Cytonuclear proteostasis,TTC1,0.08821751396559001,0.22369198686597772
1247,Proteostasis,Cytonuclear proteostasis,TTC9,0.503020836140325,1.0417586784993344e-13
1248,Proteostasis,Cytonuclear proteostasis,TTC9B,0.1041576769732809,0.1505077745356704
1249,Proteostasis,Cytonuclear proteostasis,TTC9C,-0.036454502392058614,0.6156697564946664
1250,Proteostasis,Cytonuclear proteostasis,TTC13,-0.12778265666308128,0.07734648056373661
1251,Proteostasis,Cytonuclear proteostasis,TTC28,-0.37168836313848835,1.108130368490611e-07
1252,Proteostasis,Cytonuclear proteostasis,TTC31,0.08631642394986633,0.2338701598197164
1253,Proteostasis,Cytonuclear proteostasis,NRAP,-0.0789484618976266,0.27637511148383803
1254,Proteostasis,Cytonuclear proteostasis,FKBP3,0.4331311785172459,3.5000968154334013e-10
1255,Proteostasis,Cytonuclear proteostasis,CWC27,0.23737974734798858,0.0009155559256487986
1256,Proteostasis,Cytonuclear proteostasis,NKTR,0.007300194089202705,0.9199511493352462
1257,Proteostasis,Cytonuclear proteostasis,PPIA,0.30275299307019315,1.9698859638290066e-05
1258,Proteostasis,Cytonuclear proteostasis,PPIAL4A,0.08712621737380803,0.2294955207655789
1259,Proteostasis,Cytonuclear proteostasis,PPIAL4G,0.016460950456573524,0.8207226999599732
1260,Proteostasis,Cytonuclear proteostasis,PPIE,0.03752634222933821,0.6053189196595246
1261,Proteostasis,Cytonuclear proteostasis,PPIG,0.18906682444508133,0.008629067592171512
1262,Proteostasis,Cytonuclear proteostasis,PPIH,0.3557392910792611,4.1118107762570683e-07
